SeniorCitizen,PartnerFlag,DependentsFlag,tenure,PhoneServiceFlag,PaperLessBillingFlag,MonthlyCharges,TotalCharges,ChurnFlag,Contract_One year,Contract_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_Flag,OnlineSecurity_Flag,OnlineBackup_Flag,DeviceProtection_Flag,TechSupport_Flag,StreamingTV_Flag,StreamingMovies_Flag,TotalServices,HighMonthlyChargesFlag,LongTenureFlag,AvgChargesPerMonth,tenure group_13–24,tenure group_25–48,tenure group_49–60,tenure group_61–72
0,1,1,46,1,0,24.9,1174.8,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,25.53913043,FALSE,TRUE,FALSE,FALSE
0,1,1,63,1,0,83.5,5435,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,7,1,1,86.26984127,FALSE,FALSE,FALSE,TRUE
0,0,0,30,1,1,84.3,2438.6,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,4,1,1,81.28666667,FALSE,TRUE,FALSE,FALSE
0,0,0,1,1,0,45.6,45.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45.6,FALSE,FALSE,FALSE,FALSE
0,0,0,12,1,1,61.65,713.75,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,5,0,0,59.47916667,FALSE,FALSE,FALSE,FALSE
0,0,0,16,0,0,54.85,916.15,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,5,0,0,57.259375,TRUE,FALSE,FALSE,FALSE
0,0,0,4,1,0,65.55,237.2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,4,0,0,59.3,FALSE,FALSE,FALSE,FALSE
0,1,0,51,1,1,90.35,4614.55,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,4,1,1,90.48137255,FALSE,FALSE,TRUE,FALSE
0,1,0,65,1,1,20.4,1414.45,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,21.76076923,FALSE,FALSE,FALSE,TRUE
0,0,0,16,1,1,74.55,1170.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,73.15625,TRUE,FALSE,FALSE,FALSE
0,0,0,2,1,0,19.95,47.7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,23.85,FALSE,FALSE,FALSE,FALSE
0,1,1,66,1,1,74.25,4859.25,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,73.625,FALSE,FALSE,FALSE,TRUE
0,0,0,46,1,0,108.65,4903.2,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,7,1,1,106.5913043,FALSE,TRUE,FALSE,FALSE
0,0,0,32,1,1,109.55,3608,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,7,1,1,112.75,FALSE,TRUE,FALSE,FALSE
0,1,0,72,1,0,86.65,6094.25,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,7,1,1,84.64236111,FALSE,FALSE,FALSE,TRUE
0,1,1,38,1,0,81,3084.9,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,6,1,1,81.18157895,FALSE,TRUE,FALSE,FALSE
0,0,1,51,1,0,47.85,2356.75,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,46.21078431,FALSE,FALSE,TRUE,FALSE
0,1,1,72,1,0,114.55,8306.05,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,8,1,1,115.3618056,FALSE,FALSE,FALSE,TRUE
1,1,0,65,1,0,105.25,6786.4,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,6,1,1,104.4061538,FALSE,FALSE,FALSE,TRUE
0,1,1,9,0,1,29.95,248.95,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,27.66111111,FALSE,FALSE,FALSE,FALSE
0,1,1,9,1,0,65,663.05,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,5,0,0,73.67222222,FALSE,FALSE,FALSE,FALSE
0,0,1,66,1,0,20.55,1357.1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,20.56212121,FALSE,FALSE,FALSE,TRUE
1,0,0,44,1,1,109.8,4860.35,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,7,1,1,110.4625,FALSE,TRUE,FALSE,FALSE
0,0,0,50,1,0,69.5,3418.2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,5,0,1,68.364,FALSE,FALSE,TRUE,FALSE
0,0,0,15,1,0,48.85,631.4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,42.09333333,TRUE,FALSE,FALSE,FALSE
0,0,0,8,0,1,25.25,186.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.2875,FALSE,FALSE,FALSE,FALSE
1,0,0,66,1,1,102.85,6976.75,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,6,1,1,105.7083333,FALSE,FALSE,FALSE,TRUE
0,0,0,57,1,1,87.55,4884.85,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,5,1,1,85.69912281,FALSE,FALSE,TRUE,FALSE
0,0,0,7,1,1,78.55,522.95,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,74.70714286,FALSE,FALSE,FALSE,FALSE
1,1,1,10,0,1,34.55,362.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,36.26,FALSE,FALSE,FALSE,FALSE
0,0,0,62,1,1,92.05,5755.8,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,5,1,1,92.83548387,FALSE,FALSE,FALSE,TRUE
0,1,1,40,1,1,85.05,3355.65,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,3,1,1,83.89125,FALSE,TRUE,FALSE,FALSE
0,0,0,20,1,0,19.7,406.95,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20.3475,TRUE,FALSE,FALSE,FALSE
0,0,0,7,1,0,20,137.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19.65714286,FALSE,FALSE,FALSE,FALSE
0,1,0,25,1,1,95.15,2395.7,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,4,1,1,95.828,FALSE,TRUE,FALSE,FALSE
0,1,0,23,1,0,84.25,1968.1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,4,1,0,85.56956522,TRUE,FALSE,FALSE,FALSE
1,1,0,66,1,0,104.6,6819.45,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,6,1,1,103.325,FALSE,FALSE,FALSE,TRUE
1,0,0,72,1,0,111.65,7943.45,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,7,1,1,110.3256944,FALSE,FALSE,FALSE,TRUE
1,1,0,49,1,0,90.05,4547.25,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,4,1,1,92.80102041,FALSE,FALSE,TRUE,FALSE
1,1,1,43,1,1,110.75,4687.9,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,7,1,1,109.0209302,FALSE,TRUE,FALSE,FALSE
0,1,0,46,1,0,55,2473.95,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,53.78152174,FALSE,TRUE,FALSE,FALSE
0,1,1,72,1,0,89.85,6562.9,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,8,1,1,91.15138889,FALSE,FALSE,FALSE,TRUE
0,0,0,10,1,0,20.35,176.3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17.63,FALSE,FALSE,FALSE,FALSE
0,0,0,40,0,1,54.55,2236.2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4,0,1,55.905,FALSE,TRUE,FALSE,FALSE
0,1,1,65,1,1,105.5,6985.65,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,6,1,1,107.4715385,FALSE,FALSE,FALSE,TRUE
0,0,0,31,1,0,99.45,3109.9,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,5,1,1,100.3193548,FALSE,TRUE,FALSE,FALSE
0,1,0,68,1,0,70.9,4911.35,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,6,0,1,72.22573529,FALSE,FALSE,FALSE,TRUE
1,1,1,56,1,1,104.55,5794.65,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,6,1,1,103.4758929,FALSE,FALSE,TRUE,FALSE
0,1,0,10,1,1,85.25,855.3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3,1,0,85.53,FALSE,FALSE,FALSE,FALSE
0,1,1,68,1,0,25.4,1620.2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,23.82647059,FALSE,FALSE,FALSE,TRUE
0,1,1,43,1,0,56.15,2499.3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,58.12325581,FALSE,TRUE,FALSE,FALSE
0,0,0,1,1,1,89.55,89.55,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1,0,89.55,FALSE,FALSE,FALSE,FALSE
1,0,0,49,1,1,89.85,4287.2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,4,1,1,87.49387755,FALSE,FALSE,TRUE,FALSE
0,1,1,15,1,1,25.25,394.85,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,26.32333333,TRUE,FALSE,FALSE,FALSE
1,1,0,20,1,1,94.55,1899.65,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4,1,0,94.9825,TRUE,FALSE,FALSE,FALSE
0,0,0,1,1,1,45.7,45.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45.7,FALSE,FALSE,FALSE,FALSE
0,1,1,50,1,1,69.65,3442.15,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,5,0,1,68.843,FALSE,FALSE,TRUE,FALSE
1,0,0,2,1,0,89.5,161.5,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,4,1,0,80.75,FALSE,FALSE,FALSE,FALSE
1,0,0,24,1,0,70,1732.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,72.19166667,TRUE,FALSE,FALSE,FALSE
0,0,0,3,1,1,69.55,222.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74.1,FALSE,FALSE,FALSE,FALSE
0,0,0,1,1,1,74.6,74.6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,74.6,FALSE,FALSE,FALSE,FALSE
0,1,1,35,1,0,20.1,655.3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,18.72285714,FALSE,TRUE,FALSE,FALSE
0,0,0,17,1,0,24.8,475.25,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,27.95588235,TRUE,FALSE,FALSE,FALSE
1,0,0,8,1,0,19.65,164.3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,20.5375,FALSE,FALSE,FALSE,FALSE
0,0,0,10,1,1,95.1,865.1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,4,1,0,86.51,FALSE,FALSE,FALSE,FALSE
0,1,1,68,1,1,88.85,6132.7,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,8,1,1,90.18676471,FALSE,FALSE,FALSE,TRUE
0,1,0,45,1,0,78.8,3597.5,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,6,0,1,79.94444444,FALSE,TRUE,FALSE,FALSE
0,1,1,2,1,0,19.85,35.9,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17.95,FALSE,FALSE,FALSE,FALSE
0,1,0,37,1,0,20.35,697.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,18.85540541,FALSE,TRUE,FALSE,FALSE
0,0,0,4,0,1,24.25,96.05,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.0125,FALSE,FALSE,FALSE,FALSE
0,0,0,10,1,0,45.25,428.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42.87,FALSE,FALSE,FALSE,FALSE
0,0,0,1,1,0,20.05,20.05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20.05,FALSE,FALSE,FALSE,FALSE
0,1,1,65,1,1,69.55,4459.15,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,5,0,1,68.60230769,FALSE,FALSE,FALSE,TRUE
0,1,1,57,1,0,19.5,1167.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,20.48421053,FALSE,FALSE,TRUE,FALSE
0,0,0,3,1,1,74.75,238.1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,79.36666667,FALSE,FALSE,FALSE,FALSE
0,0,0,2,1,0,69.65,145.15,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,72.575,FALSE,FALSE,FALSE,FALSE
0,0,0,49,0,1,30.2,1453.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,29.65510204,FALSE,FALSE,TRUE,FALSE
0,0,0,4,1,0,45.65,191.05,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47.7625,FALSE,FALSE,FALSE,FALSE
0,1,0,70,0,0,57.8,4039.3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,5,0,1,57.70428571,FALSE,FALSE,FALSE,TRUE
0,1,1,53,1,1,19.85,1039.45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,19.61226415,FALSE,FALSE,TRUE,FALSE
0,1,1,53,1,0,25.55,1336.1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,25.20943396,FALSE,FALSE,TRUE,FALSE
0,0,0,1,1,1,75.05,75.05,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,75.05,FALSE,FALSE,FALSE,FALSE
0,0,0,22,1,1,24.85,493.4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,22.42727273,TRUE,FALSE,FALSE,FALSE
1,0,0,52,0,1,49.15,2550.9,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0,1,49.05576923,FALSE,FALSE,TRUE,FALSE
1,0,0,65,1,1,110.35,7246.15,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,7,1,1,111.4792308,FALSE,FALSE,FALSE,TRUE
0,0,0,48,1,0,24.55,1203.95,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,25.08229167,FALSE,TRUE,FALSE,FALSE
0,0,0,2,0,1,34.7,62.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,31.125,FALSE,FALSE,FALSE,FALSE
0,0,0,3,1,0,107.95,313.6,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,6,1,0,104.5333333,FALSE,FALSE,FALSE,FALSE
0,1,0,45,1,0,81.4,3775.85,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,1,1,83.90777778,FALSE,TRUE,FALSE,FALSE
0,1,1,1,1,0,80,80,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,80,FALSE,FALSE,FALSE,FALSE
0,1,1,61,1,1,73.8,4616.05,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5,0,1,75.67295082,FALSE,FALSE,FALSE,TRUE
0,0,0,3,1,1,64.4,195.65,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,4,0,0,65.21666667,FALSE,FALSE,FALSE,FALSE
1,0,0,40,1,1,103.75,4188.4,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,6,1,1,104.71,FALSE,TRUE,FALSE,FALSE
0,0,0,1,1,0,71.1,71.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,71.1,FALSE,FALSE,FALSE,FALSE
0,0,0,1,1,1,49.9,49.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,49.9,FALSE,FALSE,FALSE,FALSE
0,0,0,51,1,1,24.6,1266.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,24.83137255,FALSE,FALSE,TRUE,FALSE
1,0,0,2,1,1,49.25,91.1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,45.55,FALSE,FALSE,FALSE,FALSE
0,0,0,52,0,0,30.1,1623.4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,31.21923077,FALSE,FALSE,TRUE,FALSE
0,0,0,51,1,0,83.4,4149.45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,1,81.36176471,FALSE,FALSE,TRUE,FALSE
0,0,0,1,1,1,20.45,20.45,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20.45,FALSE,FALSE,FALSE,FALSE
0,1,1,31,1,1,75.25,2344.5,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,6,0,1,75.62903226,FALSE,TRUE,FALSE,FALSE
0,0,1,47,1,0,20.55,1013.05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,21.55425532,FALSE,TRUE,FALSE,FALSE
0,0,0,3,1,1,75.1,270.7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,90.23333333,FALSE,FALSE,FALSE,FALSE
1,0,0,22,1,1,20.05,417,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,18.95454545,TRUE,FALSE,FALSE,FALSE
0,1,0,1,1,1,20.65,20.65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20.65,FALSE,FALSE,FALSE,FALSE
0,1,0,72,1,1,85.15,6316.2,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,7,1,1,87.725,FALSE,FALSE,FALSE,TRUE
0,1,1,3,1,1,50.15,168.15,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,56.05,FALSE,FALSE,FALSE,FALSE
1,1,1,47,1,1,84.95,4018.05,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,1,85.49042553,FALSE,TRUE,FALSE,FALSE
0,1,1,72,1,1,66.5,4811.6,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,5,0,1,66.82777778,FALSE,FALSE,FALSE,TRUE
0,1,1,66,1,1,63.3,4189.7,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,4,0,1,63.48030303,FALSE,FALSE,FALSE,TRUE
0,0,0,35,1,0,83.15,2848.45,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3,1,1,81.38428571,FALSE,TRUE,FALSE,FALSE
0,0,0,29,1,1,84.9,2516.2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3,1,1,86.76551724,FALSE,TRUE,FALSE,FALSE
0,0,0,2,1,1,20.55,33.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,16.8,FALSE,FALSE,FALSE,FALSE
0,0,0,4,1,0,49.25,208.45,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,52.1125,FALSE,FALSE,FALSE,FALSE
0,0,0,25,1,1,79.85,2015.35,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,1,80.614,FALSE,TRUE,FALSE,FALSE
0,0,0,65,1,1,59.6,3739.8,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,4,0,1,57.53538462,FALSE,FALSE,FALSE,TRUE
1,0,0,27,1,1,104.65,2964,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,6,1,1,109.7777778,FALSE,TRUE,FALSE,FALSE
0,1,0,29,1,1,75.3,2263.4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,78.04827586,FALSE,TRUE,FALSE,FALSE
0,1,1,29,1,0,80.1,2211.8,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,6,1,1,76.26896552,FALSE,TRUE,FALSE,FALSE
0,0,0,1,1,0,19.55,19.55,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19.55,FALSE,FALSE,FALSE,FALSE
0,1,0,20,1,1,81,1683.7,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3,1,0,84.185,TRUE,FALSE,FALSE,FALSE
0,0,0,58,1,1,24.7,1519,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,26.18965517,FALSE,FALSE,TRUE,FALSE
0,0,1,14,1,1,86,1164.05,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,4,1,0,83.14642857,TRUE,FALSE,FALSE,FALSE
0,1,0,72,1,0,25.4,1710.9,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,23.7625,FALSE,FALSE,FALSE,TRUE
0,0,0,46,1,1,89.15,4245.55,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,4,1,1,92.29456522,FALSE,TRUE,FALSE,FALSE
0,1,0,71,0,0,58.25,4145.9,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,5,0,1,58.39295775,FALSE,FALSE,FALSE,TRUE
0,0,0,32,1,1,85.65,2664.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,1,83.259375,FALSE,TRUE,FALSE,FALSE
0,0,0,26,0,1,50.35,1277.5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,3,0,1,49.13461538,FALSE,TRUE,FALSE,FALSE
1,1,0,68,1,1,80.35,5589.3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,1,1,82.19558824,FALSE,FALSE,FALSE,TRUE
0,1,1,2,1,0,20.2,34.75,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17.375,FALSE,FALSE,FALSE,FALSE
0,1,1,61,1,0,20.55,1305.95,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,21.40901639,FALSE,FALSE,FALSE,TRUE
0,1,1,4,1,1,85.95,381.3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3,1,0,95.325,FALSE,FALSE,FALSE,FALSE
0,0,0,3,1,1,45.35,141.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,47.16666667,FALSE,FALSE,FALSE,FALSE
1,1,0,33,1,1,94.5,3105.55,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4,1,1,94.10757576,FALSE,TRUE,FALSE,FALSE
1,1,0,9,1,1,21.25,204.55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,22.72777778,FALSE,FALSE,FALSE,FALSE
0,0,0,22,1,0,26.25,605.9,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,27.54090909,TRUE,FALSE,FALSE,FALSE
0,1,1,5,1,1,80.85,356.1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,71.22,FALSE,FALSE,FALSE,FALSE
1,0,0,30,1,0,91.7,2758.15,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,5,1,1,91.93833333,FALSE,TRUE,FALSE,FALSE
0,0,0,65,1,1,74.2,4805.65,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,6,0,1,73.93307692,FALSE,FALSE,FALSE,TRUE
0,0,0,45,1,1,87.25,3941.7,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,4,1,1,87.59333333,FALSE,TRUE,FALSE,FALSE
0,0,0,5,1,0,20.35,92.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,18.55,FALSE,FALSE,FALSE,FALSE
0,1,1,25,1,1,75.5,1901.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,1,76.042,FALSE,TRUE,FALSE,FALSE
0,1,1,72,1,0,79.05,5730.7,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,0,1,79.59305556,FALSE,FALSE,FALSE,TRUE
0,1,0,27,1,0,90.15,2423.4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,4,1,1,89.75555556,FALSE,TRUE,FALSE,FALSE
0,1,1,32,0,0,50.6,1653.45,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,3,0,1,51.6703125,FALSE,TRUE,FALSE,FALSE
0,0,0,30,1,0,110.45,3327.05,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,7,1,1,110.9016667,FALSE,TRUE,FALSE,FALSE
0,1,0,70,1,0,101,7085.5,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,6,1,1,101.2214286,FALSE,FALSE,FALSE,TRUE
1,0,0,42,1,1,79.35,3344.1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,1,79.62142857,FALSE,TRUE,FALSE,FALSE
1,1,0,72,1,1,89.85,6697.35,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,8,1,1,93.01875,FALSE,FALSE,FALSE,TRUE
0,0,0,47,1,1,65,2879.9,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,5,0,1,61.27446809,FALSE,TRUE,FALSE,FALSE
0,0,0,2,1,1,80.45,137.1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3,1,0,68.55,FALSE,FALSE,FALSE,FALSE
0,0,0,10,1,0,98.55,1008.55,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,5,1,0,100.855,FALSE,FALSE,FALSE,FALSE
0,1,1,61,1,1,24.1,1551.6,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,25.43606557,FALSE,FALSE,FALSE,TRUE
0,0,0,5,1,1,44.05,202.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,40.43,FALSE,FALSE,FALSE,FALSE
1,1,0,72,1,1,110.8,7882.25,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,7,1,1,109.4756944,FALSE,FALSE,FALSE,TRUE
1,1,1,72,1,1,114.95,8196.4,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,8,1,1,113.8388889,FALSE,FALSE,FALSE,TRUE
1,0,0,3,1,0,75.05,202.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,67.63333333,FALSE,FALSE,FALSE,FALSE
0,1,0,48,1,0,19.25,855.1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,17.81458333,FALSE,TRUE,FALSE,FALSE
0,0,0,63,1,1,90.05,5817,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,4,1,1,92.33333333,FALSE,FALSE,FALSE,TRUE
0,0,0,27,1,1,56.7,1652.95,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,1,61.22037037,FALSE,TRUE,FALSE,FALSE
0,1,1,70,1,1,80.15,5600.15,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,6,1,1,80.00214286,FALSE,FALSE,FALSE,TRUE
0,1,1,7,1,1,71.35,515.75,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,5,0,0,73.67857143,FALSE,FALSE,FALSE,FALSE
0,0,1,0,1,0,20.25,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE
0,1,0,2,1,0,90.35,190.5,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,4,1,0,95.25,FALSE,FALSE,FALSE,FALSE
1,0,0,20,1,1,98.55,1842.8,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,5,1,0,92.14,TRUE,FALSE,FALSE,FALSE
0,0,0,66,1,0,19.7,1253.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,18.9969697,FALSE,FALSE,FALSE,TRUE
0,0,0,3,1,0,19.85,57.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19.06666667,FALSE,FALSE,FALSE,FALSE
